Código;Descrição;Medida;LEVER;UPGRADE;Unificado;Observação
630036;BANDEIRA DA AEO 0,90 X 1,30;UN;-3;N;-3;Não encontrado Código ou Descrição semelhante. 
630037;BANDEIRA DA CODEBA 0,90 X 1,29 2 PANOS;UN;-1;N;-1;Não encontrado Código ou Descrição semelhante. 
680001;ESPONJA D/FACE;UN;N;-7889;-7889;Descrição do produto está diferente.
680001;ESPONJA DUPLA FACE UTIMIX;UN;-1178;N;-1178;Descrição do produto está diferente.
680002;ESPONJA DE AÇO C/8 UND - ASSOLAN;UN;N;-189;-189;Descrição do produto está diferente.
680002;ESPONJA DE AÇO C/8 UND - BOMBRIL;UN;166;N;166;Descrição do produto está diferente.
680003;FIBRA LIMPEZA LEVE, AZUL;UN;0;60;60;
680004;FIBRA LIMPEZA PESADA VERDE 102X260-BETTANIN (9506);UN;-1501;N;-1501;Descrição do produto está diferente.
680004;FIBRA LIMPEZA PESADA, VERDE - BETTANIN (9506);UN;N;659;659;Descrição do produto está diferente.
680005;FIBRA LIMP BETTAÇO (FIBRAÇO) BETTANIN(9500);UN;-461;N;-461;Descrição do produto está diferente.
680005;FIBRA LIMP BETTAÇO 87X125 BETTANIN(9500);UN;N;500;500;Descrição do produto está diferente.
680006;DISCO PRETO REMOVEDOR, TAM 35CM;UN;N;-6;-6;Descrição do produto está diferente.
680006;DISCO PRETO REMOVEDOR, TAM 35CM (9635);UN;10;N;10;Descrição do produto está diferente.
680007;DISCO VERDE LIMPEZA, TAM 35CM;UN;N;-1;-1;Descrição do produto está diferente.
680007;DISCO VERDE LIMPEZA, TAM 35CM (9835);UN;-11;N;-11;Descrição do produto está diferente.
680008;FIBRA LIMPEZA LEVE, BCA MACIA BETTANIN (9504);UN;478;N;478;Descrição do produto está diferente.
680008;FIBRA LIMPEZA LEVE, BRANCA  BETTANIN (9504);UN;N;-154;-154;Descrição do produto está diferente.
680009;DISCO VERDE LIMPEZA TAM 41 CM;UN;N;9;9;Descrição do produto está diferente.
680009;DISCO VERDE LIMPEZA TAM 41 CM (9841);UN;15;N;15;Descrição do produto está diferente.
680010;DISCO PRETO REMOVEDOR, TAM 41CM;UN;N;-7;-7;Descrição do produto está diferente.
680010;DISCO PRETO REMOVEDOR, TAM 41CM (9641);UN;9;N;9;Descrição do produto está diferente.
680011;ESPONJA MAGICA BRANCA PCT C/10;PCT;-17;14;-3;
680012;ESPONJA D/FACE AM/VERM (9407) - BETTANIN;UN;3;-20;-17;
680013;ROLO ADESIVO P/BOLINHA DE ROUPAS - SCOTH BRITE;UN;0;0;0;
680014;ESPONJA D/FACE AZUL 75X110MM (9418) - BETTANIN;UN;-44;298;254;
680015;DISCO BRANCO BRILHO, TAM 35CM;UN;N;0;0;Descrição do produto está diferente.
680015;DISCO BRANCO BRILHO, TAM 35CM (9935);UN;6;N;6;Descrição do produto está diferente.
680016;ADESIVOS PARA CONTENTORES;UN;0;0;0;
680017;DISCO VERDE LIMPEZA, TAM 51CM (9851) - BETTANIN;UN;1;0;1;
680018;DISCO PRETO REMOVEDOR, TAM 51CM (9651) - BETTANIN;UN;8;9;17;
680019;DISCO BRANCO BRILHO, TAM 51CM (9951) BETTANIN;UN;9;-9;0;
680020;ESCOVA NYLON 350 C/FLANGE;UN;11;-2;9;
680021;ESPONJA MACIA AMARELA (9399) - BETTANIN;UN;37;-70;-33;
680022;DISCO BRANCO BRILHO, TAM 41CM (9941) - BETTANIN;UN;7;-25;-18;
680023;ESPONJA DE AÇO INOX MAX  L.PESADA - NOBRE;UN;88;-92;-4;
680024;ESCOVA DE NYLON BRALIMPIA 350MM;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
680025;ESCOVA DE NYLON BRALIMPIA 410MM;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
680026;ESCOVA DE NYLON BRALIMPIA 510MM;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
680027;ESCOVA DE NYLON BRALIMPIA 440MM;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
680028;DISCO PELO DE PORCO POLIMENTO DE PISOS 510MM - 3M;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
6805309000;ESPONJA D/FACE BCA/VERM 75X110 (9403) - BETTANIN;UN;19;290;309;
700000;JARRA DE VIDRO MOBILE 15LT;UN;0;0;0;
700001;TAÇA CHAMPAGNE;UN;0;0;0;
700002;SOUSPLAT AÇO INOX COSMOS - TRAMONTINA;UN;0;0;0;
700003;ARGOLA P/GUARDANAPO AÇO INOX - TRAMONTINA;UN;N;0;0;Descrição do produto está diferente.
700003;GUARDANAPO 20x20,5CM, FD 40x50FLS - IMPERIAL;FD;5;N;5;Descrição do produto está diferente.
700004;PETISQUEIRA COLONIAL REDONDA;UN;0;0;0;
700005;ESPELHO DE SEGURANÇA CONVEXO 50CM;UN;N;0;0;Descrição do produto está diferente.
700005;ESPELHO PANORAMICO 40CM;UN;0;N;0;Descrição do produto está diferente.
700006;ESPELHO DE SEGURANÇA CONVEXO 60CM;UN;N;0;0;Descrição do produto está diferente.
700006;ESPELHO PANORAMICO 60CM;UN;0;N;0;Descrição do produto está diferente.
700007;SINALIZADOR DE GARAGEM;UN;0;N;0;Descrição do produto está diferente.
700007;SINALIZADOR DE GARAGEM BIVOLT;UN;N;0;0;Descrição do produto está diferente.
700008;BASTAO SINALIZADOR 41CM;UN;N;0;0;Descrição do produto está diferente.
700008;QUEBRA MOLAS BORRACHA MEIO 100X35X5CM;UN;0;N;0;Descrição do produto está diferente. | Código do produto está diferente
700009;KIT PARA FIXACAO;UN;0;N;0;Código do produto está diferente
700010;PONTEIRA Q.MOLAS BORRACHA FIM 17,5X35X5CM;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
700011;RECHAUD RETANG AÇO INOX TPA GIRAT 2 CUBAS - TRAMON;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
700012;PRATO REDONDO RASO PORCELANA REFEIÇAO, BRANCA;UN;-140;N;-140;Não encontrado Código ou Descrição semelhante. 
700013;PRATO REDONDO FUNDO PORCELANA REFEIÇAO, BRANCA;UN;-120;N;-120;Não encontrado Código ou Descrição semelhante. 
700014;PRATO REDONDO RASO PORCELANA SOBREMESA, BRANCA;UN;-164;N;-164;Não encontrado Código ou Descrição semelhante. 
700015;XICARA C/PIRES PORCELANA , BRANCA;UN;-144;N;-144;Não encontrado Código ou Descrição semelhante. 
700016;RACK P/LAVAGEM DE COPOS C/DEZESSEIS COMPART;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
700017;RACK P/LAVAGEM DE PRATOS COM PINOS;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
700018;RACK P/LAVAGEM DE TALHERES, MALHA FINA;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
700019;RECHAUD DE FERRO FUND C/02 FOGAREIROS - FUMIL;UN;-5;N;-5;Não encontrado Código ou Descrição semelhante. 
700020;PANELA DE FERRO FUND 9L C/FOGAREIRO - FUMIL;UN;-9;N;-9;Não encontrado Código ou Descrição semelhante. 
700021;BALDE GELO C/PINÇA 950ML MONCAYO/BORMIOLI ROCCO;UN;-14;N;-14;Não encontrado Código ou Descrição semelhante. 
700022;RECHAUD AÇO INOX REDONDO TPA GIRAT - TRAMONTINA;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
700023;LACRE DE SEGURANÇA PCT C/100UN MOD ANCORA;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
700024;LACRE DE SEGURANÇA PCT C/100UN MOD TRAVA DUPLA;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
700025;BOWL DE LOUÇA BRANCA 350ML;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
73193000/1;ALFINETE P/MAPA CORES C/50UN - LEONORA;CX;140;-1;139;
73239300/01;LIXEIRA INOX COM PEDAL E RODIZIOS 110LT - BRINOX;UN;0;0;0;
73239300/02;LIXEIRA INOX COM PEDAL 75LT - BRINOX;UN;0;0;0;
73239300/03;LIXEIRA INOX C/TAMPA BASCULANTE 28LT - BRINOX;UN;N;0;0;Descrição do produto está diferente.
73239300/03;LIXEIRA SELET BASC 60LT 49X37 VERDE(VIDRO)-SANTANA;UN;3;N;3;Descrição do produto está diferente.
73239300/04;LIXEIRA BASC 60LT 49X37 CINZA - SANTANA;UN;6;N;6;Descrição do produto está diferente.
73239300/04;LIXEIRA INOX C/TAMPA BASCULANTE 18,5X29CM - BRINOX;UN;N;0;0;Descrição do produto está diferente.
73239300/05;CINZEIRO/PAPELEIRO INOX 26X67.1 (L X A)- SOLIXEIRA;UN;0;0;0;
73239300/06;CINZEIRO/PAPELEIRO INOX 20X44CM - BRINOX;UN;0;0;0;
73239300/07;CINZEIRO/PAPELEIRO INOX 20X59CM - BRINOX;UN;0;0;0;
73239300/08;LIXEIRA BASC 60LT 49X37 PRETA - SANTANA;UN;6;N;6;Descrição do produto está diferente.
73239300/08;LIXEIRA INOX C/TAMPA BASC.30X60CM (40,5LT) -BRINOX;UN;N;0;0;Descrição do produto está diferente.
73239300/09;LIXEIRA INOX COM PEDAL 50LT - BRINOX;UN;0;0;0;
73269090/01;CARRINHO 215LT REPARTIÇAO LATERAL - JSN;UN;0;-1;-1;
73269090/02;CARRINHO PARA ENROLAR MANGUEIRA - JSN;UN;-2;0;-2;
73269090/03;CARRINHO PARA TRANSP DE CARGAS - JSN;UN;0;0;0;
73269090/04;RASTELO JARDIM METAL 18 DENTES CABO 120;UN;N;0;0;Descrição do produto está diferente.
73269090/04;RASTELO JARDIM METAL 18 DENTES CABO 120-TRAMONTINA;UN;-8;N;-8;Descrição do produto está diferente.
760001;EXTENSAO TELESCOPICA 4,5M 3 ESTÁGIO - BRALIMPIA;;0;0;0;
760002;MARMITA C/ 3 DIVISÕES ALUMÍNIO C/100UN;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
760003;ORGANIZADOR P/VASSOURAS 6 LUGARES AZUL -  BRALIMPI;UN;-2;-2;-4;
76071990;QUENTINHA DE ALUMINIO MANUAL NR 09 C/100;CX;0;N;0;Descrição do produto está diferente.
76071990;QUENTINHA PARA MICROONDAS 750ML;CX;N;0;0;Descrição do produto está diferente.
76169900;ESCADA DE ALUM DOMESTICA 05 DEGRAUS - MOR;UN;N;0;0;Descrição do produto está diferente.
76169900;ESCADA DE ALUMINIO 10 DEGRAUS;UN;0;N;0;Descrição do produto está diferente.
820001;RASPADOR MULTIUSO 10CM AZUL - BRALIMPIA;UN;4;-2;2;
820002;BARBEADOR ULT.GRIP AZUL  CART.6X2UN- PRESTOBARBA;UN;0;0;0;
820003;LAMINAS PARA RASPADOR MULTIUSO - BRALIMPIA;UN;20;0;20;
82141000/1;APONTADOR SIMPLES C/24 - AXE;UN;0;0;0;
82141000/2;APONTADOR SIMPLES - AXE;UN;95;0;95;
83052000/1;GRAMPOS 26/6 C/5000UN - CIS;UN;13;-14;-1;
83059000/1;CLIPS NR.2 C/100UN;UN;N;-40;-40;Descrição do produto está diferente.
83059000/1;CLIPS NR.2 C/100UN - IARA;CX;46;N;46;Descrição do produto está diferente.
83059000/2;CLIPS NR.8/0 C/25 UN - IARA;CX;3;-4;-1;
83059000/3;CLIPS NR.2/0 C/100UN - IARA;CX;18;-9;9;
83059000/4;CLIPS NR.4/0 C/25 UN - FERPLAS;CX;N;-10;-10;Descrição do produto está diferente.
83059000/4;CLIPS NR.4/0 C/50 UN - FERPLAS;CX;15;N;15;Descrição do produto está diferente.
840001;APARELHO PURIFICADOR DE AR - NOBRE;UN;N;0;0;Descrição do produto está diferente.
840001;KIT APARELHO PURIFICADOR DE AR - NOBRE;UN;0;N;0;Descrição do produto está diferente.
840002;ENCERADEIRA INDL MOD CL350 110V PLUS - CLEANER;UN;0;0;0;
840003;BEBEDOURO DE PRESSAO BRX 40 INOX 127V - BEGEL;UN;0;0;0;
840004;BEBEDOURO MASTER STILLE INOX 127V;UN;0;0;0;
840005;ENCERADEIRA INDL ALLCLEAN 40 - ROMHER;UN;0;0;0;
840006;ENCERADEIRA INDL ALLCLEAN 51 - ROMHER;UN;0;0;0;
840007;FILTRO PARA BEBEDOURO;UN;1;0;1;
840008;BEBEDOURO MASTER STILLE INOX 220V - BEGEL;UN;0;0;0;
840009;BEBEDOURO BRX 40 INOX 220V - BEGEL;UN;0;0;0;
840010;BEBEDOURO CINZA DE GARRAFAO 220V - BEGEL;UN;0;0;0;
840011;LAVADORA CARPETE 110V 1400W - KARCHER;UN;0;0;0;
840012;ENCERADEIRA 500MM - CLEANER;UN;0;0;0;
840013;BEBEDOURO DE MESA STILLE BRANCO 110/220V - BEGEL;UN;0;0;0;
840014;BALDE ESPREM DOBLO 2 AGUAS 30LT AZUL - BRALIMPIA;UN;0;0;0;
840015;BALDE DOBLO 20 FLEX AMARELO - BRALIMPIA;UN;3;0;3;
840016;KIT EPI (PROT.AURIC./LUVA LATEX/MASC E OCULO PROT);UN;0;0;0;
840017;ASPIRADOR DE PO - MONDIAL;UN;0;0;0;
840018;EXTRATORA PROF LIMPEZA PISOS E CARPETES - KARCHER;UN;0;0;0;
840019;OCULOS AMPLA VISAO C/VALV INC CARBOGRAFITE;UN;-20;0;-20;
840020;OCULO DE ACRILICO;UN;-15;N;-15;Descrição do produto está diferente.
840020;OCULOS DE ACRILICO;UN;N;-25;-25;Descrição do produto está diferente.
840021;BALDE ESPREM DOBLO 2 AGUAS 50LT -  BRALIMPIA;UN;0;0;0;
840022;GARRAFA TERMICA LUMINA 1,8L - TERMOLAR;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
840023;BOTIJAO TERM.MAXITERMO 12L (AZUL E VERM)-TERMOLAR;UN;-2;N;-2;Não encontrado Código ou Descrição semelhante. 
840024;BOTIJAO TERMICO MAXITERMO 12L VERM, - TERMOLAR;UN;-4;N;-4;Não encontrado Código ou Descrição semelhante. 
840025;GARRAFA TERMICA 2,5L (AZUL E VERME.) - SOPRANO;UN;-2;N;-2;Não encontrado Código ou Descrição semelhante. 
840026;GARRAFA TERMICA VERM, 2,5L - SOPRANO;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
840027;BOTIJAO TERMICO PALACE 9,5L INOX -;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
840028;ENCERADEIRA INDL MOD CL500 220V PLUS - CLEANER;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
840029;FRIGOBAR 120L BRANCO 110V;UN;-2;N;-2;Não encontrado Código ou Descrição semelhante. 
840030;ASPIRADOR PO LIQ NT 20/1 220V;UN;-3;N;-3;Não encontrado Código ou Descrição semelhante. 
840031;INVERSOR MAQUINA DE SOLDA BANTAM PLUS 220V;UN;-3;N;-3;Não encontrado Código ou Descrição semelhante. 
840032;ESMERILHADEIRA GWS850 220V M14+ 3 DISCOS;UN;-3;N;-3;Não encontrado Código ou Descrição semelhante. 
840033;FURADEIRA IMP GSB13 RE 220V MALETA;UN;-3;N;-3;Não encontrado Código ou Descrição semelhante. 
840034;SERRA CORTE RAPIDA PORTATIL 355MM 220V M2401G;UN;-3;N;-3;Não encontrado Código ou Descrição semelhante. 
840035;GRAMPEADOR MANUAL P/TAPECEIRO;UN;-1;N;-1;Não encontrado Código ou Descrição semelhante. 
840036;TELEVISOR SMART TV LED 43 J5290 SANSUNG;UN;-10;N;-10;Não encontrado Código ou Descrição semelhante. 
84212100;"FILTRO BCO 7""C/REFIL E ROSCA ENT/SAIDA 1/2-POLIFIL";UN;0;0;0;
84212101;REFIL DE CARVAO ATIVADO P/POLIFIL 200 C/ROSCA 1/2;UN;0;0;0;
84518000/01;CONJ MOP PO 60CM (REFIL + CABO MANOPLA + ARMAÇAO);UN;N;-3;-3;Descrição do produto está diferente.
84518000/01;CONJ MOP PO 60CM (REFIL+CABO ALUM+ARMAÇAO) BRALIMP;UN;-8;N;-8;Descrição do produto está diferente.
84518000/2;CONJ MOP PO 40CM (REFIL+CABO MANOPLA+ARMAÇAO) BRAL;UN;-5;0;-5;
84518000/3;CONJ MOP PO 80CM (REFIL + CABO MANOPLA + ARMAÇAO);UN;0;0;0;
84518000/4;CONJ MINILOCK (SUPORTE+CABO ALUM.1,5 );UN;-22;N;-22;Descrição do produto está diferente.
84518000/4;CONJ MINILOCK (SUPORTE+CABO DE ALUMINIO 1,5M);UN;N;-9;-9;Descrição do produto está diferente.
84518000/5;CONJ MOP UMIDO(REFIL MOP UMIDO+CABO ALUM+PRESILHA);UN;-1;N;-1;Descrição do produto está diferente.
84518000/5;CONJ MOP UMIDO(REFIL/CABO ALUM/PRES/BALDE)BRALIMPI;UN;N;0;0;Descrição do produto está diferente.
84518000/6;CONJ MOPINHO(BALDE C/ESP+CABO ALUM 1,5M +REFIL;UN;-30;N;-30;Descrição do produto está diferente.
84518000/6;CONJ MOPINHO(BALDE C/ESP+CABO ALUM+ REFIL C/ROSCA;UN;N;-2;-2;Descrição do produto está diferente.
84518000/7;CONJ MOP UMIDO(CARRO DOBLO+REFIL+C.MANOPLA+PRESIL;UN;0;0;0;
84729040;PERFURADOR 2 FUROS 10 FL - CIS;UN;0;N;0;Descrição do produto está diferente.
84729040;PERFURADOR P/20FLS PTO - AXE;UN;N;0;0;Descrição do produto está diferente.
84729040/1;EXTRATOR DE GRAMPOS - JAPAN;UN;27;0;27;
84729040/2;GRAMPEADOR DE MESA 26/6  P/25FLS - MAPED;UN;0;N;0;Descrição do produto está diferente.
84729040/2;GRAMPEADOR MASTER 1 P/25FLS - MAPED;UN;N;-1;-1;Descrição do produto está diferente.
850001;FITA LTO ULTRI4 P/ARMAZ DADOS C/CAP800GB/1.6TB-HP;UN;0;0;0;
850002;LAMPADA LED 9W - ELGIN;UN;N;-143;-143;Descrição do produto está diferente.
850002;LAMPADA LED 9W BRANCA - KIAN;UN;150;N;150;Descrição do produto está diferente.
850003;LAMPADA LED 6,5W - GLIGHT;UN;5;-6;-1;
85232911;MIDIA DE DVD-R;UN;N;0;0;Descrição do produto está diferente.
85232911;MIDIA DE DVD-RW;UN;0;N;0;Descrição do produto está diferente.
85234029/1;CD-RW 80MIN 700MB - MAXPRINT;UN;0;0;0;
85392200;LAMPADA INCAND.CLARA 60W, 127V - OSRAM;UN;0;0;0;
85393100;LAMPADA FLUOR.TRIPLA 15W 127V - SILVANIA/AVANT;UN;3;0;3;
85393100/01;LAMPADA FLUOR.14W PEQ 127V - PHILIPS;UN;-7;0;-7;
85393100/02;LAMPADA FLUOR.TRIPLA 20W 127V - AVANT;UN;4;0;4;
87168000;CARRO ARMAZEM 200KG;UN;0;0;0;
900034;VASSOURA PIAÇAVA 28CM C/ 22 FUROS;UN;N;0;0;Descrição do produto está diferente.
900034;VASSOURA PIAÇAVA BASE PLASTICA;UN;1;N;1;Descrição do produto está diferente.
90172000/1;REGUA CRISTAL 30CM - BANDEIRANTE;UN;17;0;17;
940001;SUPORTE METALICO P/PANO M.USO EM ROLO  - NOBRE;UN;0;0;0;
940002;COLCHONETE TRAD PARA GINASTICA 100X45X3;UN;0;0;0;
940003;APITO COM CORDAO MODELO PROFISSIONAL FOX40;UN;0;0;0;
940004;CRONOMETRO ELETRONICO VOLLO VL-4809;UN;0;0;0;
940005;BOLA OFICIAL DE FUTSAL MASCULINA KAGIVA F5;UN;0;0;0;
940006;MESA POLIET RETANG C/PES DOBRAVEIS C183XL76XA74;UN;0;N;0;Não encontrado Código ou Descrição semelhante. 
94018000/1;CADEIRA PLAST S/BRRAÇO 92013 - TRAMONTINA;UN;0;0;0;
94018000/2;CADEIRA CAIXA SECRETARIA,EM TECIDO S/BRAÇO-FRISOKA;UN;-1;0;-1;
94018000/3;CADEIRA EXECUTIVA, GIRATORIA, C/ BRAÇO EM TECIDO;UN;0;0;0;
94037000/1;MESA QUADRADA TAMBAU COD 92314 - TRAMONTINA;UN;0;0;0;
94037000/2;MESA POLIET RETANG C/PES DOBRAVEIS C243XL75XA74;UN;0;N;0;Descrição do produto está diferente.
94037000/2;MESA REDONDA PLASTICA 92301 - TRAMONTINA;UN;N;0;0;Descrição do produto está diferente.
960001;VASSOURA PIACAVA CEPO;UN;-253;-333;-586;
960002;RODO PLASTICO 40 CM;UN;-245;-31;-276;
960003;VASSOURA PELO 40CM;UN;35;-1;34;
960004;VASSOURA SANITARIO PIAÇAVA;UN;147;N;147;Descrição do produto está diferente.
960004;VASSOURA SANITARIO PIAÇAVA CABO PLASTICO;UN;N;-75;-75;Descrição do produto está diferente.
960005;VASSOURA PIAÇAVA CHAPA;UN;-171;-479;-650;
960006;VASSOURA GARI 40CM - ASAS DOURADAS;UN;N;-24;-24;Descrição do produto está diferente.
960006;VASSOURA GARI 40CM PIAÇAVA C/CABO DE 1,20M;UN;31;N;31;Descrição do produto está diferente.
960007;VASSOURA SANITARIO NYLON;UN;86;N;86;Descrição do produto está diferente.
960007;VASSOURA SANITARIO NYLON - BURI;UN;N;0;0;Descrição do produto está diferente.
960008;RODO PLASTICO 30 CM;UN;56;-13;43;
960009;RODO PLASTICO 60 CM;UN;-5;N;-5;Descrição do produto está diferente.
960009;RODO PLASTICO 60 CM - ALVES;UN;N;-55;-55;Descrição do produto está diferente.
960010;VASSOURA GARI NYLON 40CM;UN;N;0;0;Descrição do produto está diferente.
960010;VASSOURA GARI NYLON 40CM - 79.20.00.00155738-6;UN;6;N;6;Descrição do produto está diferente.
960011;VASSOURA PELO BASE PLAST 60 CM;UN;N;-11;-11;Descrição do produto está diferente.
960011;VASSOURA PELO BASE PLAST 60 CM -BURI;UN;12;N;12;Descrição do produto está diferente.
960012;CABO DE ALUMINIO 1,40  - BETTANIN;UN;-14;-1;-15;
960013;RODO DE ALUMINIO 40 CM C/CABO DE 1,5M;UN;-4;-35;-39;
960014;RODO DE ALUMINIO 60CM C/CABO DE 1,50MT;UN;N;-92;-92;Descrição do produto está diferente.
960014;RODO DE ALUMINIO 60CM C/CABO DE 1,5M;UN;41;N;41;Descrição do produto está diferente.
960015;RODO DE ALUMINIO 100 CM C/CABO 1,5M;UN;6;N;6;Descrição do produto está diferente.
960015;RODO DE ALUMINIO 100CM C/CABO DE 1,5M;UN;N;-2;-2;Descrição do produto está diferente.
960016;CABO DE ALUMINIO C/ROSCA C/MANOPLA 1,5M -R2000;UN;21;N;21;Descrição do produto está diferente.
960016;CABO DE ALUMINIO C/ROSCA E MANOPLA 1,5M - R2000;UN;N;-95;-95;Descrição do produto está diferente.
960017;LUVA C/ APLICADOR DE CERA 35CM S/CABO, BRALIMPIA;UN;0;0;0;
960018;CABO ALUM C/MANOPLA 1,40M X 22M AZUL - BRALIMPIA;UN;-148;-27;-175;
960019;RODO PLASTICO 45CM DRY AZUL SEM CABO - BRALIMPIA;UN;-27;N;-27;Descrição do produto está diferente.
960019;RODO PLASTICO 45CM DRY AZUL, BRALIMPIA;UN;N;-14;-14;Descrição do produto está diferente.
960020;RODO PLASTICO 55CM DRY AZUL S/CABO - BRALIMPIA;UN;0;-25;-25;
960021;RODO PLASTICO 65CM DRY, AZUL;;0;0;0;
960022;HASTE TPO EURO PLASTICA AZUL - BRALIMPIA;;0;0;0;
960023;RODO COMBINADO 25CM S/ CABO - BRALIMPIA;UN;3;0;3;
960024;VASSOURA MULTIUSO (9675C);UN;-10;N;-10;Descrição do produto está diferente.
960024;VASSOURA MULTIUSO/NOVIÇA (9675C) - BETTANIN;UN;N;28;28;Descrição do produto está diferente.
960025;RODO DE ALUMINIO 50 CM;UN;N;0;0;Descrição do produto está diferente.
960025;RODO DE MADEIRA 40CM;UN;0;N;0;Descrição do produto está diferente.
960026;RODO DE ALUMINIO 80 CM;;0;0;0;
960027;VASCULHADOR DE TETO  SISAL;UN;27;N;27;Descrição do produto está diferente.
960027;VASCULHADOR DE TETO  SISAL - A.DOURADAS;UN;N;-16;-16;Descrição do produto está diferente.
960028;VASSOURA DE CANTO SUPER TUPY (9021C) - BETTANIN;UN;1;-2;-1;
960029;VASSOURA ESCOVAO C/CABO;UN;30;-4;26;
960030;ESCOVA OVAL S/ALÇA;UN;71;-20;51;
960031;ESCOVA P/AZULEJOS E CANTINHOS (9139) - BETTANIN;UN;38;-5;33;
960032;ESCOVA P/VASO C/SUPORTE SANILUX/POLIAL (9143);UN;0;N;0;Descrição do produto está diferente.
960032;ESCOVA P/VASO C/SUPORTE SANILUX/POLIAL(9143);UN;N;38;38;Descrição do produto está diferente.
960033;VASSOURA CASA E RUA C/CABO (9001C) -  BETTANIN;UN;N;-9;-9;Descrição do produto está diferente.
960033;VASSOURA CASA E RUA C/CAPA (9001C) - POLIAL;UN;11;N;11;Descrição do produto está diferente.
960034;VASSOURA DE PELO ANIMAL 60 CM;UN;N;0;0;Descrição do produto está diferente.
960034;VASSOURA DE PELO BASE MADEIRA 60 CM;UN;-2;N;-2;Descrição do produto está diferente.
960035;SUPORTE PLASTICA P/MOP UMIDO;UN;0;N;0;Descrição do produto está diferente.
960035;SUPORTE PLASTICO P/MOP UMIDO BETTANIN;UN;N;0;0;Descrição do produto está diferente.
960036;PRESILHA PLAST MOP UMIDO (9224);UN;60;N;60;Descrição do produto está diferente.
960036;PRESILHA SUPORTE PLAST MOP UMIDO;UN;N;-22;-22;Descrição do produto está diferente.
960037;VASSOURA NYLON MULTIUSO;UN;N;-14;-14;Descrição do produto está diferente.
960037;VASSOURA NYLON MULTIUSO - POLIAL;UN;83;N;83;Descrição do produto está diferente.
960038;CABO CHAPA DE AÇO C/ROSCA 120CM (9015) - BETTANIN;UN;-52;N;-52;Descrição do produto está diferente.
960038;CABO CHAPA DE AÇO C/ROSCA 120CM - BETTANIN;UN;N;25;25;Descrição do produto está diferente.
960039;VASSOURA PATIO SINTETICA - ORIENTAL;UN;9;-16;-7;
960040;VASSOURA GARI 60CM;UN;N;-3;-3;Descrição do produto está diferente.
960040;VASSOURA GARI PIAÇAVA 60CM;UN;-15;N;-15;Descrição do produto está diferente.
960041;ESCOVA LIMPA GRELHA AÇO C/CABO PLAST - WESTERN;UN;5;N;5;Descrição do produto está diferente.
960041;ESCOVA SANITARIA C/SUPORTE - A.DOURADAS;UN;N;-1;-1;Descrição do produto está diferente.
960043;VASSOURA PIAÇAVA SINTETICA C/CAPA - URANOS;UN;0;0;0;
960044;VASSOURA DE CANTO - POLIAL;UN;12;-2;10;
960045;ESPANADOR DE PENA 20CM;UN;3;-2;1;
960046;RODO COMBINADO 35CM S/CABO - BRALIMPIA;UN;1;0;1;
960047;SUPORTE P/MOP PÓ 60CM - BRALIMPIA;UN;0;0;0;
960048;ARMAÇAO EURO 40CM - BRALIMPIA;UN;12;-3;9;
960049;ARMAÇAO EURO 60CM - BRALIMPIA;UN;12;-9;3;
960050;ESPANADOR ELETROSTATICO - BRALIMPIA;UN;4;0;4;
960051;CABO DE ALUMINIO 1,40 AMAR  - BETTANIN;UN;0;0;0;
960052;VASSOURA LAVATINA;UN;36;-9;27;
960057;CABO EXTENSOR ALUMINIO C/ROSCA 4,5MT - RODOS2000;UN;4;0;4;
960058;RODO LIMPA VIDROS 35CM C/CABO EXT 1,5 - RODO2000;UN;5;N;5;Descrição do produto está diferente.
960058;RODO LIMPA VIDROS 35CM C/CABO EXT 1,5MT;UN;N;-6;-6;Descrição do produto está diferente.
960059;VASSOURA PATIO PIAÇAVA - ORIENTAL;UN;21;-233;-212;
960060;RODO PLASTICO 40 CM - BETTANIN;UN;-4;-1;-5;
960061;RODO PLAST.BORRACHA DUPLA 40CM (9054C) - BETTANIN;UN;14;0;14;
960062;VASSOURA PATIO SINTETICA C/CABO DE 1,20M - ALVES;UN;91;N;91;Descrição do produto está diferente.
960062;VASSOURA PATIO SINTETICA C/CABO DE 1,20M - BURI;UN;N;-156;-156;Descrição do produto está diferente.
960063;RODO LIMPA VIDROS 22CM C/CABO EXT 1,5M - RODO2000;UN;-2;-14;-16;
